,Data,Ora,Sec,Latitud.,Longit.,Prof.,Mag,Nf,Gap,Dst,Rms,Erh,Erz,Prof corr,x,y,z,Deltatime,weight_calc,weights,Classe,Classe_spaziale
751,2012-12-15,2248,7.62,44.5548,9.4098,7.64,2,22,91,11,0.2,0.9,1.1,-7640.0,1532575.5617143132,4933595.953508134,-7640.0,8749,0.6666666666666666,0.6666666666666666,5,0
752,2013-05-14,220,10.51,44.5162,9.4592,5.11,2,24,95,23,0.19,0.8,1.2,-5110.0,1536523.2305415035,4929329.108631474,-5110.0,8899,0.75,0.75,5,0
753,2013-07-31,1254,13.7,44.5312,9.4592,3.25,2,20,119,16,0.28,1.4,1.9,-3250.0,1536513.8734589338,4930995.311563236,-3250.0,8977,0.5833333333333334,0.5833333333333334,5,0
755,2013-10-01,511,43.54,44.557,9.4282,3.56,2,20,94,12,0.29,0.8,0.9,-3560.0,1534035.6974866358,4933847.823434052,-3560.0,9039,0.5833333333333334,0.5833333333333334,5,0
756,2013-10-06,105,37.97,44.542,9.4618,6.0,2,22,121,15,0.3,0.7,0.9,-6000.0,1536713.684544485,4932196.143985521,-6000.0,9044,0.6666666666666666,0.6666666666666666,5,0
757,2013-10-06,256,33.6,44.5333,9.4592,2.5,2,22,98,16,0.27,1.1,1.9,-2500.0,1536512.56326655,4931228.580321975,-2500.0,9044,0.6666666666666666,0.6666666666666666,5,0
758,2013-10-06,328,16.84,44.544,9.4722,5.56,2,24,102,16,0.28,0.8,1.1,-5560.0,1537538.6001281992,4932423.025317346,-5560.0,9044,0.75,0.75,5,0
759,2013-10-13,1925,48.39,44.5312,9.4565,2.9,2,22,97,16,0.26,1.0,1.4,-2900.0,1536299.3398432557,4930994.110167504,-2900.0,9051,0.6666666666666666,0.6666666666666666,5,0
771,2014-01-01,255,17.58,44.5602,9.4372,5.18,2,16,97,13,0.14,0.9,0.9,-5180.0,1534748.5920423553,4934207.066770032,-5180.0,9131,0.41666666666666663,0.41666666666666663,5,0
772,2014-03-23,1536,40.2,44.5762,9.4178,5.78,2,18,124,11,0.3,0.9,0.7,-5780.0,1533198.8059822335,4935976.303808402,-5780.0,9212,0.5,0.5,5,0
774,2014-04-03,446,31.75,44.5548,9.4723,5.29,2,18,103,15,0.22,0.7,0.8,-5290.0,1537539.611438806,4933622.742748982,-5290.0,9223,0.5,0.5,5,0
777,2014-04-13,1902,4.63,44.5602,9.4632,4.56,2,26,102,15,0.25,1.1,1.1,-4560.0,1536813.445778327,4934218.4425182985,-4560.0,9233,0.8333333333333333,0.8333333333333333,5,0
778,2014-04-13,1950,27.97,44.5612,9.4645,4.85,2,28,103,15,0.28,0.8,0.9,-4850.0,1536916.0570389875,4934330.109479683,-4850.0,9233,0.9166666666666667,0.9166666666666667,5,0
781,2014-04-18,1909,26.31,44.5548,9.4358,6.4,2,8,147,13,0.06,2.3,1.8,-6400.0,1534640.6063112,4933606.636322123,-6400.0,9238,0.08333333333333331,0.08333333333333331,5,0
782,2014-04-18,1911,40.23,44.5602,9.4683,5.62,2,20,133,15,0.22,1.0,1.3,-5620.0,1537218.4747955655,4934220.751049649,-5620.0,9238,0.5833333333333334,0.5833333333333334,5,0
784,2014-05-22,1013,1.39,44.5505,9.4593,3.92,2,22,100,15,0.2,1.1,1.0,-3920.0,1536509.7733757156,4933139.210388996,-3920.0,9272,0.6666666666666666,0.6666666666666666,5,0
788,2014-05-23,57,53.56,44.542,9.4722,2.9,2,20,123,16,0.29,1.2,2.0,-2900.0,1537539.8835309457,4932200.864170325,-2900.0,9273,0.5833333333333334,0.5833333333333334,5,0
789,2014-05-23,101,45.94,44.544,9.467,4.67,2,26,101,16,0.23,0.9,1.6,-4670.0,1537125.5147762566,4932420.652072103,-4670.0,9273,0.8333333333333333,0.8333333333333333,5,0
790,2014-05-23,106,33.77,44.5377,9.4697,4.71,2,40,100,16,0.25,1.3,1.5,-4710.0,1537344.0225442816,4931722.073705494,-4710.0,9273,1.4166666666666667,1.0,5,0
791,2014-05-23,229,33.97,44.5398,9.4773,6.0,2,36,102,17,0.26,0.9,1.3,-6000.0,1537946.4657598222,4931958.8401439665,-6000.0,9273,1.25,1.0,5,0
794,2014-07-18,126,38.62,44.5612,9.4697,4.98,2,16,104,15,0.23,1.0,1.1,-4980.0,1537329.020728783,4934332.470105677,-4980.0,9329,0.41666666666666663,0.41666666666666663,5,0
795,2014-07-31,840,41.04,44.559,9.4515,6.0,2,30,100,14,0.36,1.1,1.1,-6000.0,1535884.9980595366,4934079.944998431,-6000.0,9342,1.0,1.0,5,0
